anio,semana,temp_media,temp_max,temp_min,temp_rango,temp_superficie,precipitacion_mm,humedad_media,humedad_especifica,radiacion_solar,radiacion_onda_larga,viento_medio,viento_max,presion,humedad_suelo,evapotranspiracion,punto_rocio,precipitacion_acum,provincia
2023,3,16.157142857142855,22.344285714285714,9.437142857142858,12.907142857142857,17.324285714285715,4.6899999999999995,56.18285714285714,6.238571428571428,25.439999999999998,28.080000000000002,3.7542857142857144,5.507142857142857,100.19857142857143,0.4128571428571428,0.13857142857142857,6.4,4.6899999999999995,Santa Cruz
2023,4,13.620000000000001,19.164285714285715,8.578571428571427,10.585714285714285,14.271428571428572,2.83,53.06714285714286,5.081428571428572,20.108571428571427,27.518571428571427,6.071428571428571,7.71,98.88714285714286,0.41,0.09,3.61,2.83,Santa Cruz
2023,5,15.177142857142856,21.602857142857143,9.388571428571428,12.214285714285714,15.95142857142857,4.29,54.941428571428574,5.761428571428572,22.00714285714286,27.865714285714287,6.038571428571428,8.83,100.03428571428572,0.41,0.09285714285714286,5.522857142857142,4.29,Santa Cruz
2023,6,13.948571428571428,19.22142857142857,8.854285714285714,10.367142857142856,14.311428571428573,2.5399999999999996,56.49714285714286,5.551428571428572,15.555714285714286,28.202857142857145,5.161428571428571,7.357142857142857,98.88714285714286,0.41,0.055714285714285716,4.877142857142857,2.5399999999999996,Santa Cruz
2023,7,8.351428571428572,12.417142857142858,4.2299999999999995,8.187142857142858,9.297142857142857,7.32,65.11,4.408571428571428,16.64428571428571,26.175714285714285,5.541428571428571,7.4071428571428575,99.85571428571428,0.41714285714285715,0.047142857142857146,1.747142857142857,7.32,Santa Cruz
2023,8,11.505714285714285,16.03142857142857,6.991428571428571,9.040000000000001,11.724285714285713,11.56,61.57714285714285,5.165714285714286,14.342857142857142,27.05,6.5042857142857144,8.98,98.91428571428571,0.4228571428571429,0.11,3.8428571428571425,11.56,Santa Cruz
2023,9,9.852857142857143,13.807142857142859,6.272857142857143,7.534285714285715,10.035714285714286,5.119999999999999,60.79714285714285,4.612857142857143,16.85571428571429,25.034285714285716,7.201428571428572,10.04857142857143,98.61,0.4271428571428571,0.11142857142857143,2.2014285714285715,5.119999999999999,Santa Cruz
2023,10,10.355714285714285,16.337142857142858,4.18,12.157142857142857,10.40857142857143,0.38999999999999996,62.16857142857143,4.75,13.748571428571429,25.455714285714286,4.852857142857142,7.222857142857142,98.81857142857143,0.4214285714285714,0.10428571428571429,2.7342857142857144,0.38999999999999996,Santa Cruz
2023,11,8.918571428571429,13.327142857142858,4.581428571428572,8.745714285714286,9.425714285714287,2.32,63.45285714285715,4.45,13.737142857142857,24.978571428571428,6.464285714285714,8.577142857142858,99.78142857142858,0.42,0.06999999999999999,1.8942857142857144,2.32,Santa Cruz
2023,12,10.114285714285714,15.237142857142857,6.404285714285714,8.832857142857142,10.282857142857143,2.52,62.92285714285714,4.772857142857142,10.757142857142856,25.747142857142858,6.747142857142857,8.878571428571428,100.02428571428571,0.4128571428571428,0.06714285714285714,2.968571428571429,2.52,Santa Cruz
2023,13,5.852857142857142,10.964285714285714,1.3928571428571428,9.571428571428571,6.465714285714285,2.28,71.60714285714286,4.091428571428572,11.058571428571428,23.625714285714285,4.398571428571429,6.22,99.32571428571428,0.42,0.047142857142857146,0.5842857142857143,2.28,Santa Cruz
2023,14,8.272857142857143,14.118571428571428,2.955714285714286,11.162857142857144,8.247142857142856,4.1,63.298571428571435,4.26,11.034285714285714,24.25142857142857,5.757142857142857,8.304285714285715,99.56428571428572,0.42,0.0642857142857143,1.1414285714285715,4.1,Santa Cruz
2023,15,4.531428571428571,8.98857142857143,0.2357142857142857,8.752857142857142,4.981428571428571,1.1600000000000001,73.50857142857141,3.761428571428571,9.56,22.97142857142857,4.53,6.01,100.84857142857143,0.42,0.03571428571428571,-0.1971428571428572,1.1600000000000001,Santa Cruz
